CardId,McmId
16749,372436
16750,372437
16751,372440
16752,372441
16753,372442
16754,372443
16755,372444
16756,372445
16757,372446
16758,372447
16759,372448
16760,372449
16761,372450
16762,371928
16763,372451
16764,372452
16765,372258
16766,372453
16767,372454
16768,372455
16769,372456
16770,372457
16771,372458
16772,372459
16773,372460
16774,372461
16775,372462
16776,372463
16777,372259
16778,372464
16779,372465
16780,372466
16781,372467
16782,372468
16783,372469
16784,372470
16785,372471
16786,372472
16787,372260
16788,372261
16789,387842
16790,387847
16791,387852
16792,387857
16793,387862
16794,387867
16795,387872
16796,387877
16797,387882
16798,387887
16799,387892
16800,387897
16801,387902
16802,387907
16803,387912
16804,387917
16805,387922
16806,387927
16807,387932
16808,387937
16809,387942
16810,387947
16811,387952
16812,387962
16813,387967
16814,387972
16815,387977
16816,387982
16817,387987
16818,387992
16819,387997
16820,388002
16821,388007
16822,388012
16823,388017
16824,388022
16825,388027
16826,388032
16827,388037
16828,388042
16829,388047
16830,388052
16831,388057
16832,388067
16833,388072
16834,388077
16835,388082
16836,388087
16837,388092
16838,388097
16839,388102
16840,388107
16841,388112
16842,388117
16843,388122
16844,388127
16845,388132
16846,388137
16847,388142
16848,388147
16849,388152
16850,388157
16851,388162
16852,388167
16853,388172
16854,388177
16855,388182
16856,388187
16857,388192
16858,388197
16859,388207
16860,388212
16861,388217
16862,388227
16863,388222
16864,388232
16865,388237
16866,388242
16867,388247
16868,388252
16869,388257
16870,388267
16871,388262
16872,388272
16873,388277
16874,388282
16875,388287
16876,388292
16877,388297
16878,388302
16879,388307
16880,388312
16881,388317
16882,388322
16883,388327
16884,388332
16885,388337
16886,388342
16887,388347
16888,388352
16889,388357
16890,388362
16891,388367
16892,388377
16893,388372
16894,388382
16895,388387
16896,388392
16897,388397
16898,388402
16899,388407
16900,388412
16901,388417
16902,388422
16903,388427
16904,388432
16905,388442
16906,388447
16907,388452
16908,388462
16909,388467
16910,388472
16911,388477
16912,388482
16913,388487
16914,388492
16915,388497
16916,388507
16917,388512
16918,388517
16919,388522
16920,388527
16921,388532
16922,388537
16923,388542
16924,388552
16925,388557
16926,388562
16927,388567
16928,388572
16929,388577
16930,388582
16931,388587
16932,388592
16933,388597
16934,388602
16935,388607
16936,388612
16937,388617
16938,388622
16939,388627
16940,388632
16941,388637
16942,388642
16943,388647
16944,388652
16945,388657
16946,388662
16947,388667
16948,388672
16949,388677
16950,388682
16951,388687
16952,388692
16953,388697
16954,388702
16955,388707
16956,388712
16957,388717
16958,388722
16959,388727
16960,388732
16961,388737
16962,388742
16963,388757
16964,388747
16965,388752
16966,388762
16967,388767
16968,388772
16969,388777
16970,388782
16971,388787
16972,388792
16973,388797
16974,388802
16975,388807
16976,388812
16977,388817
16978,388822
16979,388827
16980,388832
16981,388837
16982,388842
16983,388847
16984,388852
16985,394607
16986,396592
16987,394797
16988,394687
16989,394672
16990,394692
16991,394802
16992,394822
16993,394772
16994,394662
16995,394777
16996,394732
16997,394702
16998,396607
16999,394592
17000,394642
17001,396617
17002,396622
17003,394747
17004,394767
17005,394722
17006,381231
17007,394762
17008,381228
17009,394677
17010,394812
17011,394647
17012,394682
17013,394697
17014,394657
17015,394597
17016,394652
17017,394667
17018,394602
17019,396637
17020,394572
17021,394712
17022,396642
17023,396647
17024,394587
17025,396652
17026,394807
17027,396657
17028,394632
17029,394582
17030,394742
17031,394617
17032,394717
17033,381225
17034,394627
17035,394622
17036,394577
17037,394752
17038,396662
17039,394612
17040,396667
17041,407664
17042,407669
17043,407679
17044,407684
17045,407689
17046,407694
17047,407699
17048,407704
17049,407709
17050,407714
17051,407719
17052,407724
17053,407729
17054,407734
17055,407739
17056,407744
17057,407749
17058,407754
17059,407759
17060,407764
17061,407769
17062,407774
17063,407779
17064,407784
17065,407789
17066,407794
17067,407799
17068,407804
17069,407809
17070,407814
17071,407819
17072,407829
17073,407834
17074,407844
17075,407849
17076,407854
17077,407859
17078,407864
17079,407869
17080,407874
17081,407879
17082,407884
17083,407889
17084,407894
17085,407899
17086,407904
17087,407909
17088,407914
17089,407919
17090,407924
17091,407929
17092,407934
17093,407939
17094,407944
17095,407949
17096,407954
17097,407959
17098,407969
17099,407974
17100,407979
17101,407984
17102,407989
17103,407994
17104,407999
17105,408004
17106,408009
17107,408014
17108,408019
17109,408024
17110,408029
17111,408034
17112,408039
17113,408044
17114,408049
17115,408054
17116,408059
17117,408064
17118,408069
17119,408074
17120,408079
17121,408084
17122,408089
17123,408094
17124,408099
17125,408104
17126,408109
17127,408114
17128,408124
17129,408129
17130,408134
17131,408139
17132,408144
17133,408149
17134,408154
17135,408159
17136,408164
17137,408169
17138,408174
17139,408179
17140,408189
17141,408194
17142,408204
17143,408209
17144,408214
17145,408219
17146,408224
17147,408229
17148,408234
17149,408239
17150,408244
17151,408249
17152,408254
17153,408259
17154,408264
17155,408269
17156,408274
17157,408279
17158,408284
17159,408289
17160,408299
17161,408304
17162,408309
17163,408314
17164,408319
17165,408324
17166,408329
17167,408334
17168,408339
17169,408344
17170,408349
17171,408354
17172,408359
17173,408364
17174,408369
17175,408374
17176,408379
17177,408384
17178,408389
17179,408394
17180,408399
17181,408404
17182,408409
17183,408414
17184,408419
17185,408424
17186,408429
17187,408434
17188,408439
17189,408444
17190,408449
17191,408454
17192,408459
17193,408464
17194,408469
17195,408474
17196,408479
17197,408484
17198,408489
17199,408494
17200,408499
17201,408504
17202,408509
17203,408514
17204,408519
17205,408524
17206,408529
17207,408534
17208,408539
17209,408549
17210,398564
17211,408554
17212,408559
17213,398494
17214,408564
17215,408569
17216,408574
17217,398569
17218,408579
17219,408584
17220,408589
17221,408594
17222,398574
17223,398579
17224,408599
17225,408604
17226,398499
17227,408609
17228,408614
17229,408619
17230,408624
17231,408629
17232,408634
17233,408639
17234,457383
17235,457388
17236,457393
17237,457398
17238,457403
17239,457408
17240,457423
17241,457433
17242,457438
17243,457443
17244,457448
17245,457453
17246,457458
17247,457463
17248,457468
17249,457473
17250,457558
17251,457563
17252,456418
17253,457568
17254,457573
17255,457588
17256,457593
17257,457603
17258,457608
17259,457613
17260,457618
17261,457623
17262,457628
17263,456433
17264,456428
17265,457638
17266,457643
17267,457648
17268,457653
17269,457663
17270,457668
17271,457673
17272,457678
17273,457683
17274,457693
17275,457698
17276,457703
17277,457708
17278,457713
17279,457718
17280,457723
17281,457728
17282,457733
17283,457738
17284,457748
17285,457753
17286,457758
17287,457763
17288,457768
17289,457773
17290,457783
17291,457788
17292,457793
17293,457798
17294,457803
17295,457808
17296,457813
17297,457818
17298,457823
17299,457828
17300,457833
17301,457838
17302,457843
17303,457848
17304,457853
17305,457858
17306,457863
17307,457868
17308,457873
17309,457883
17310,457888
17311,457893
17312,457898
17313,457903
17314,457908
17315,457913
17316,457918
17317,457923
17318,457928
17319,457933
17320,457938
17321,457943
17322,457948
17323,457958
17324,457963
17325,457968
17326,457973
17327,457978
17328,457983
17329,457988
17330,457993
17331,457998
17332,458003
17333,458008
17334,458013
17335,458018
17336,458028
17337,458033
17338,458038
17339,458043
17340,458048
17341,458053
17342,458058
17343,458063
17344,458068
17345,458073
17346,458083
17347,453298
17348,453303
17349,458093
17350,458098
17351,458103
17352,458108
17353,458123
17354,458128
17355,458133
17356,458138
17357,458143
17358,458148
17359,458153
17360,458158
17361,458163
17362,458168
17363,458173
17364,458178
17365,458183
17366,458188
17367,458193
17368,458198
17369,458203
17370,458208
17371,458213
17372,456533
17373,458218
17374,458223
17375,456538
17376,458228
17377,458233
17378,456553
17379,458238
17380,458243
17381,456563
17382,482889
17383,482894
17384,482899
17385,482904
17386,482909
17387,482914
17388,482919
17389,482924
17390,482929
17391,482934
17392,482939
17393,482944
17394,482949
17395,482954
17396,482959
17397,482964
17398,482984
17399,482989
17400,482994
17401,482999
17402,483004
17403,483009
17404,483014
17405,483019
17406,483024
17407,483029
17408,483034
17409,483049
17410,483054
17411,483059
17412,483064
17413,483069
17414,483079
17415,483084
17416,483089
17417,483094
17418,483099
17419,483104
17420,483109
17421,483114
17422,483074
17423,483119
17424,483124
17425,483129
17426,483134
17427,483139
17428,483144
17429,483149
17430,483154
17431,483159
17432,483164
17433,483169
17434,483189
17435,483194
17436,483199
17437,483204
17438,483209
17439,483214
17440,483219
17441,483229
17442,483234
17443,483239
17444,483244
17445,483249
17446,483254
17447,483259
17448,483264
17449,483269
17450,483274
17451,483279
17452,483284
17453,483289
17454,483294
17455,483299
17456,483304
17457,483309
17458,483314
17459,483319
17460,483324
17461,483329
17462,483334
17463,483339
17464,483344
17465,483349
17466,483359
17467,483364
17468,483369
17469,483379
17470,483384
17471,483389
17472,483394
17473,483409
17474,483414
17475,483419
17476,483424
17477,483429
17478,483434
17479,483439
17480,483444
17481,483479
17482,483484
17483,483489
17484,483494
17485,483499
17486,483504
17487,483509
17488,483514
17489,483524
17490,483529
17491,483534
17492,483539
17493,483549
17494,483554
17495,483559
17496,483564
17497,483569
17498,483574
17499,483579
17500,483584
17501,483589
17502,483604
17503,483609
17504,483614
17505,483619
17506,483624
17507,483629
17508,483634
17509,483639
17510,483644
17511,483649
17512,483654
17513,483659
17514,483664
17515,483669
17516,483674
17517,483679
17518,483684
17519,483689
17520,483694
17521,483699
17522,483704
17523,483709
17524,483714
17525,483719
17526,483724
17527,483729
17528,483734
17529,483739
17530,483744
17531,483749
17532,483754
17533,483759
17534,511425
17535,511430
17536,511435
17537,511440
17538,511445
17539,511450
17540,511455
17541,511460
17542,511470
17543,511475
17544,511480
17545,511485
17546,511490
17547,511495
17548,511500
17549,511505
17550,511510
17551,511515
17552,511535
17553,511540
17554,511545
17555,511550
17556,511555
17557,511560
17558,511570
17559,511575
17560,511580
17561,511585
17562,511590
17563,511595
17564,511610
17565,511615
17566,511620
17567,511625
17568,511630
17569,511645
17570,511650
17571,511655
17572,511660
17573,511675
17574,511680
17575,511685
17576,511690
17577,511695
17578,511700
17579,511705
17580,511710
17581,511715
17582,511720
17583,511725
17584,511730
17585,511735
17586,511740
17587,511745
17588,511750
17589,511755
17590,511760
17591,511765
17592,511770
17593,511775
17594,511780
17595,511785
17596,511790
17597,511795
17598,511800
17599,511805
17600,511810
17601,511815
17602,511820
17603,511825
17604,511835
17605,511840
17606,511845
17607,511850
17608,511855
17609,511860
17610,511865
17611,511870
17612,511875
17613,511880
17614,511885
17615,511890
17616,511895
17617,511900
17618,511905
17619,511920
17620,511925
17621,511935
17622,511940
17623,511945
17624,511955
17625,511960
17626,511965
17627,511970
17628,512265
17629,512270
17630,512275
17631,512280
17632,512290
17633,512295
17634,512300
17635,512310
17636,512315
17637,512320
17638,512325
17639,512330
17640,512335
17641,512350
17642,512355
17643,512360
17644,512365
17645,512370
17646,512375
17647,512380
17648,512385
17649,512390
17650,512395
17651,512405
17652,512420
17653,512425
17654,512430
17655,512435
17656,512440
17657,512445
17658,512450
17659,512455
17660,512460
17661,512465
17662,512470
17663,512475
17664,512485
17665,512490
17666,512495
17667,512500
17668,512505
17669,512510
17670,512515
17671,512520
17672,512525
17673,512530
17674,512535
17675,539028
17676,539033
17677,539038
17678,539043
17679,539048
17680,539053
17681,539058
17682,539063
17683,539078
17684,539083
17685,539088
17686,539093
17687,539098
17688,539103
17689,539123
17690,539133
17691,539138
17692,539143
17693,539148
17694,539153
17695,539158
17696,539163
17697,539168
17698,539173
17699,539178
17700,539183
17701,539188
17702,539193
17703,539198
17704,539203
17705,539223
17706,539228
17707,539233
17708,539238
17709,539258
17710,539263
17711,539268
17712,539283
17713,539303
17714,539308
17715,539313
17716,539318
17717,539323
17718,539328
17719,539333
17720,539338
17721,544901
17722,544906
17723,544911
17724,544916
17725,544921
17726,544931
17727,544941
17728,544946
17729,544951
17730,544956
17731,544961
17732,544966
17733,544976
17734,544991
17735,545006
17736,545021
17737,545026
17738,527635
17739,545031
17740,545036
17741,545046
17742,545056
17743,545096
17744,545101
17745,545111
17746,545121
17747,545156
17748,545176
17749,545186
17750,545306
17751,545311
17752,545316
17753,545321
17754,545326
17755,545331
17756,545336
17757,545341
17758,545346
17759,545351
17760,545356
17761,545371
17762,545376
17763,545381
17764,545386
17765,545391
17766,545396
17767,545401
17768,545406
17769,545411
17770,545416
17771,545436
17772,545441
17773,545446
17774,545451
17775,545456
17776,545461
17777,545466
17778,545471
17779,545476
17780,545481
17781,545486
17782,545491
17783,545496
17784,527670
17785,545501
17786,545506
17787,545511
17788,545516
17789,545526
17790,545531
17791,545536
17792,545541
17793,545551
17794,545556
17795,545561
17796,545566
17797,545571
17798,545576
17799,545581
17800,545586
17801,545591
17802,545596
17803,545601
17804,545606
17805,545611
17806,545616
17807,545621
17808,545636
17809,545641
17810,545651
17811,545656
17812,545671
17813,545681
17814,545746
17815,545761
17816,545776
17817,545801
17818,545816
17819,545826
17820,545836
17821,545846
17822,545861
17823,545871
17824,545911
17825,545926
17826,545931
17827,545936
17828,545941
17829,545961
17830,545981
17831,545991
17832,546006
17833,546036
17834,546056
17835,546076
17836,546101
17837,546121
17838,567081
17839,567082
17840,567083
17841,567084
17842,567085
17843,567086
17844,567089
17845,567090
17846,567091
17847,567092
17848,567093
17849,567094
17850,567095
17851,567096
17852,567097
17853,567098
17854,567099
17855,567102
17856,567103
17857,567104
17858,567106
17859,567107
17860,567109
17861,567110
17862,567111
17863,567112
17864,567113
17865,567114
17866,567115
17867,567116
17868,567117
17869,567118
17870,567119
17871,567120
17872,567121
17873,567122
17874,567124
17875,567127
17876,567128
17877,567129
17878,567130
17879,567131
17880,567132
17881,567134
17882,567135
17883,567136
17884,567137
17885,567167
17886,567168
17887,567170
17888,567171
17889,567172
17890,567173
17891,567174
17892,567175
17893,567176
17894,567177
17895,567178
17896,567179
17897,567180
17898,567181
17899,567184
17900,567185
17901,567186
17902,567187
17903,567189
17904,567190
17905,567191
17906,567192
17907,567193
17908,567194
17909,567195
17910,567196
17911,567199
17912,567200
17913,567201
17914,567202
17915,567203
17916,567204
17917,567206
17918,567209
17919,567210
17920,567211
17921,567213
17922,567215
17923,567214
17924,567216
17925,567217
17926,567218
17927,567219
17928,567222
17929,567223
17930,567224
17931,567225
17932,567226
17933,567228
17934,567229
17935,567230
17936,567231
17937,567234
17938,567235
17939,567236
17940,567237
17941,567238
17942,567239
17943,567240
17944,567241
17945,567246
17946,567242
17947,567243
17948,567244
17949,567245
17950,567247
17951,567248
17952,567249
17953,567250
17954,567251
17955,567252
17956,567253
17957,567254
17958,567255
17959,567256
17960,567257
17961,567258
17962,567259
17963,567260
17964,567261
17965,567262
17966,567263
17967,567264
17968,567265
17969,567266
17970,567267
17971,574026
17972,574028
17973,574030
17974,574025
17975,574027
17976,574029
17977,574034
17978,574033
17979,574036
17980,574035
17981,574060
17982,574070
17983,574068
17984,574059
17985,574067
17986,574071
17987,574058
17988,574066
17989,574049
17990,574073
17991,574048
17992,574050
17993,574051
17994,574056
17995,574074
17996,574077
17997,574043
17998,574063
17999,574046
18000,574047
18001,574076
18002,574078
18003,574041
18004,574061
18005,574062
18006,574069
18007,574080
18008,574081
18009,574039
18010,574079
18011,574044
18012,574057
18013,574111
18014,574110
18015,574109
18016,574114
18017,574117
18018,574115
18019,574116
18020,574121
18021,574119
18022,574120
18023,574124
18024,574125
18025,574126
18026,574129
18027,574127
18028,574128
18029,574132
18030,574133
18031,574130
18032,574136
18033,574134
18034,574135
18035,574138
18036,574137
18037,574144
18038,574141
18039,574147
18040,574146
18041,574145
18042,574150
18043,574154
18044,574152
18045,574153
18046,574156
18047,574155
18048,574157
18049,574160
18050,574161
18051,574164
18052,574163
18053,574162
18054,574167
18055,574166
18056,574168
18057,574169
18058,574172
18059,574182
18060,574180
18061,574183
18062,574185
18063,574179
18064,574181
18065,574187
18066,574188
18067,574196
18068,574192
18069,574191
18070,574194
18071,574195
18072,574197
18073,574193
18074,574199
18075,574198
18076,574202
18077,574203
18078,574200
18079,574201
18080,574205
18081,574206
18082,574204
18083,574207
18084,574208
18085,574209
18086,574214
18087,574212
18088,574210
18089,574213
18090,574211
18091,574215
18092,574216
18093,574218
18094,574217
18095,574222
18096,574220
18097,574219
18098,574221
18099,574223
18100,582029
18101,582030
18102,582031
18103,582032
18104,582033
18105,582035
18106,582036
18107,582037
18108,582038
18109,582039
18110,582040
18111,582050
18112,582061
18113,582059
18114,582053
18115,582056
18116,582064
18117,582072
18118,582067
18119,582089
18120,582092
18121,582098
18122,582165
18123,582163
18124,582164
18125,582162
18126,582168
18127,582166
18128,582167
18129,582169
18130,582176
18131,582171
18132,582172
18133,582170
18134,582175
18135,582182
18136,582183
18137,582180
18138,582181
18139,582184
18140,582187
18141,582185
18142,582189
18143,582188
18144,582186
18145,582190
18146,582191
18147,582195
18148,582192
18149,582193
18150,582194
18151,582196
18152,582197
18153,582199
18154,582200
18155,582198
18156,582203
18157,582204
18158,582205
18159,582202
18160,582201
18161,582208
18162,582206
18163,582209
18164,582211
18165,582216
18166,582214
18167,582215
18168,582217
18169,582218
18170,582219
18171,582481
18172,582412
18173,582413
18174,582482
18175,582483
18176,582484
18177,582485
18178,582488
18179,582487
18180,582489
18181,582491
18182,582494
18183,582492
18184,582490
18185,582493
18186,582495
18187,582498
18188,582499
18189,582501
18190,582500
18191,582603
18192,582601
18193,582604
18194,582502
18195,582615
18196,582618
18197,582622
18198,582632
18199,582635
18200,582644
18201,582647
18202,582638
18203,582649
18204,582652
18205,582655
18206,582660
18207,582663
18208,582666
18209,582668
18210,582711
18211,582709
18212,582710
18213,582714
18214,582712
18215,582736
18216,582748
18217,582718
18218,582746
18219,582759
18220,582752
18221,582755
18222,582768
18223,582766
18224,582775
18225,582776
18226,582777
18227,582778
18228,582772
18229,582779
18230,582781
18231,582782
18232,582780
18233,582783
18234,582788
18235,582787
18236,582789
18237,582790
18238,582791
18239,582792
18240,582793
18241,582794
18242,582795
18243,582796
18244,582798
18245,582797
18246,582799
18247,582800
18248,582801
18249,582802
18250,582806
18251,582805
18252,582808
18253,582803
18254,582807
18255,582804
18256,582812
18257,582810
18258,582809
18259,582811
18260,582815
18261,582814
18262,582863
18263,582819
18264,582864
18265,582865
18266,582866
18267,582867
18268,582868
18269,582869
18270,582871
18271,582870
18272,582874
18273,582872
18274,582873
18275,582877
18276,582878
18277,582880
18278,582900
18279,582940
18280,582941
18281,582946
18282,582944
18283,582903
18284,582947
18285,582948
18286,582949
18287,582951
18288,582952
18289,582950
18290,582956
18291,582955
18292,582957
18293,582959
18294,582958
18295,582960
18296,582961
18297,582962
18298,582965
18299,582964
18300,582966
18301,582963
18302,582967
18303,582968
18304,582970
18305,582971
18306,582969
18307,582972
18308,582973
18309,582974
18310,582976
18311,582975
18312,582978
18313,582977
18314,582979
18315,582980
18316,608425
18317,608426
18318,608427
18319,608428
18320,608429
18321,608430
18322,608431
18323,608433
18324,608434
18325,608435
18326,608436
18327,608452
18328,608469
18329,608470
18330,608473
18331,608474
18332,608475
18333,608480
18334,608481
18335,608482
18336,608483
18337,608484
18338,608485
18339,608486
18340,608487
18341,608488
18342,608489
18343,608491
18344,608492
18345,608493
18346,608494
18347,608496
18348,608497
18349,608499
18350,608500
18351,608501
18352,608502
18353,608503
18354,608504
18355,608505
18356,608506
18357,608508
18358,608509
18359,608510
18360,608511
18361,608512
18362,608513
18363,608516
18364,608517
18365,608520
18366,608521
18367,608522
18368,608523
18369,608524
18370,608525
18371,608526
18372,608527
18373,608528
18374,608530
18375,608531
18376,608532
18377,608533
18378,608534
18379,608535
18380,608536
18381,608537
18382,608539
18383,608540
18384,608637
18385,608638
18386,608639
18387,608640
18388,608644
18389,608645
18390,608646
18391,608647
18392,608648
18393,608649
18394,608650
18395,608653
18396,608654
18397,608655
18398,608656
18399,608657
18400,608658
18401,608659
18402,608661
18403,608662
18404,608663
18405,608664
18406,608665
18407,608666
18408,608670
18409,608671
18410,608672
18411,608673
18412,608675
18413,608676
18414,608677
18415,608679
18416,608680
18417,608681
18418,608682
18419,608683
18420,608684
18421,608685
18422,608686
18423,608687
18424,608688
18425,608689
18426,608690
18427,608691
18428,608692
18429,608694
18430,608695
18431,608696
18432,608697
18433,658487
18434,658489
18435,658491
18436,658493
18437,658494
18438,658498
18439,658499
18440,658500
18441,658502
18442,658503
18443,658504
18444,658506
18445,658507
18446,658509
18447,658510
18448,658516
18449,658517
18450,658519
18451,658521
18452,658523
18453,658526
18454,658533
18455,658534
18456,658538
18457,658540
18458,658541
18459,658542
18460,658543
18461,658544
18462,658545
18463,658546
18464,658578
18465,658580
18466,658582
18467,658583
18468,658588
18469,658589
18470,658600
18471,658603
18472,658617
18473,658621
18474,658623
18475,658625
18476,658627
18477,658630
18478,658634
18479,658636
18480,658637
18481,658639
18482,658641
18483,658643
18484,658645
18485,658647
18486,658659
18487,658660
18488,658669
18489,658671
18490,658674
18491,658675
18492,658686
18493,658688
18494,658692
18495,658702
18496,658703
18497,658709
18498,658710
18499,658714
18500,658718
18501,658720
18502,658725
18503,658738
18504,658740
18505,658764
18506,658765
18507,658766
18508,658767
18509,658769
18510,658770
18511,658771
18512,658772
18513,658773
18514,658776
18515,658777
18516,658779
18517,658780
18518,658781
18519,658782
18520,658783
18521,658784
18522,658785
18523,658786
18524,658787
18525,658788
18526,658789
18527,658790
18528,658791
18529,658792
18530,658793
18531,658797
18532,658798
18533,658799
18534,658800
18535,658801
18536,658802
18537,658803
18538,658804
18539,658805
18540,658806
18541,658807
18542,658809
18543,658810
18544,658811
18545,658812
18546,658813
18547,658814
18548,658815
18549,658816
18550,658817
18551,658818
18552,658819
18553,658820
18554,665235
18555,665236
18556,665237
18557,665655
18558,665656
18559,665242
18560,665243
18561,665244
18562,665246
18563,665657
18564,665658
18565,665247
18566,665249
18567,665250
18568,665659
18569,665660
18570,665252
18571,665253
18572,665661
18573,665255
18574,665257
18575,665258
18576,665260
18577,665261
18578,665264
18579,665662
18580,665663
18581,665664
18582,665665
18583,665666
18584,665667
18585,665668
18586,665669
18587,665671
18588,665672
18589,665673
18590,665674
18591,665268
18592,665269
18593,665272
18594,665274
18595,665277
18596,665278
18597,665280
18598,665281
18599,665282
18600,665283
18601,665678
18602,665679
18603,665680
18604,665285
18605,665286
18606,665681
18607,665287
18608,665288
18609,665682
18610,665289
18611,674013
18612,674014
18613,674015
18614,674016
18615,670810
18616,674017
18617,674018
18618,674019
18619,674020
18620,674021
18621,674022
18622,674023
18623,674024
18624,674025
18625,674026
18626,674027
18627,674028
18628,674029
18629,674030
18630,674031
18631,674032
18632,674033
18633,674034
18634,674035
18635,674036
18636,674037
18637,674039
18638,674040
18639,674041
18640,674042
18641,674043
18642,674044
18643,674045
18644,674046
18645,674047
18646,674048
18647,674049
18648,674050
18649,674051
18650,674052
18651,674053
18652,674054
18653,674055
18654,674056
18655,674057
18656,674060
18657,674061
18658,674062
18659,674063
18660,674064
18661,674065
18662,674068
18663,674069
18664,674070
18665,674071
18666,674072
18667,674073
18668,674074
18669,674076
18670,674078
18671,674079
18672,674080
18673,674081
18674,674084
18675,674086
18676,674088
18677,670814
18678,674090
18679,674091
18680,674092
18681,674093
18682,674094
18683,674096
18684,674098
18685,674099
18686,674100
18687,674101
18688,674102
18689,674103
18690,674104
18691,674106
18692,674107
18693,674108
18694,674109
18695,674110
18696,674111
18697,674112
18698,674113
18699,674115
18700,674116
18701,674117
18702,674118
18703,674119
18704,674120
18705,674121
18706,674122
18707,674123
18708,674124
18709,674125
18710,674126
18711,674127
18712,674128
18713,674129
18714,674130
18715,674133
18716,674134
18717,674135
18718,674138
18719,674139
18720,674140
18721,674141
18722,674144
18723,674145
18724,670817
18725,674148
18726,674149
18727,674150
18728,674151
18729,674152
18730,674153
18731,674154
18732,674155
18733,674157
18734,674158
18735,674159
18736,674160
18737,674161
18738,674162
18739,674163
18740,670820
18741,674164
18742,674165
18743,674166
18744,674167
18745,674168
18746,674170
18747,674171
18748,670821
18749,674172
18750,674173
18751,674174
18752,674175
18753,674176
18754,674177
18755,670822
18756,674178
18757,682064
18758,682066
18759,682067
18760,682068
18761,682070
18762,682071
18763,682072
18764,682073
18765,682074
18766,682078
18767,682079
18768,682080
18769,682081
18770,682082
18771,682086
18772,682087
18773,682089
18774,682090
18775,682092
18776,682093
18777,682094
18778,682095
18779,682096
18780,682097
18781,682098
18782,682099
18783,682100
18784,682101
18785,682102
18786,682103
18787,682107
18788,682108
18789,682109
18790,682110
18791,682111
18792,682114
18793,682115
18794,682116
18795,682119
18796,682120
18797,682121
18798,682122
18799,682123
18800,682124
18801,682125
18802,682126
18803,682127
18804,682128
18805,682129
18806,682130
18807,682131
18808,682132
18809,682133
18810,682134
18811,682135
18812,682136
18813,682138
18814,682139
18815,682140
18816,682141
18817,682142
18818,682143
18819,682144
18820,682145
18821,682146
18822,682147
18823,682148
18824,682150
18825,682151
18826,682152
18827,682153
18828,682154
18829,682156
18830,682157
18831,682158
18832,682159
18833,682160
18834,682161
18835,682162
18836,682163
18837,682164
18838,682165
18839,682166
18840,682168
18841,682169
18842,682170
18843,682171
18844,682172
18845,682173
18846,682174
18847,682176
18848,682177
18849,682178
18850,682179
18851,682180
18852,682181
18853,682184
18854,682188
18855,682189
18856,682190
18857,682191
18858,682192
18859,682193
18860,682195
18861,682196
18862,682197
18863,682198
18864,682199
18865,682200
18866,682202
18867,682204
18868,682205
18869,682206
18870,682207
18871,682208
18872,682209
18873,682210
18874,682211
18875,682212
18876,682213
18877,682214
18878,682215
18879,682216
18880,725086
18881,725082
18882,725081
18883,725091
18884,725097
18885,725112
18886,725115
18887,725084
18888,725089
18889,725104
18890,725111
18891,725114
18892,725088
18893,725083
18894,725085
18895,725087
18896,725090
18897,725092
18898,725096
18899,725098
18900,725099
18901,725100
18902,725108
18903,725093
18904,725094
18905,725101
18906,725103
18907,725109
18908,725116
18909,725125
18910,725128
18911,725134
18912,725138
18913,725140
18914,725144
18915,725145
18916,725151
18917,725154
18918,725168
18919,725174
18920,725177
18921,725183
18922,725188
18923,725189
18924,725194
18925,725195
18926,725196
18927,725197
18928,725201
18929,725207
18930,725209
18931,725119
18932,725129
18933,725130
18934,725133
18935,725135
18936,725143
18937,725147
18938,725148
18939,725149
18940,725156
18941,725160
18942,725161
18943,725163
18944,725167
18945,725172
18946,725180
18947,725185
18948,725186
18949,725199
18950,725117
18951,725121
18952,725124
18953,725127
18954,725132
18955,725157
18956,725169
18957,725170
18958,725179
18959,725187
18960,725190
18961,725191
18962,725192
18963,725208
18964,725118
18965,725120
18966,725123
18967,725126
18968,725131
18969,725136
18970,725137
18971,725139
18972,725141
18973,725155
18974,725158
18975,725164
18976,725171
18977,725173
18978,725178
18979,725181
18980,725184
18981,725193
18982,725198
18983,725202
18984,725206
18985,725212
18986,725211
18987,725213
18988,725222
18989,725219
18990,725231
18991,725224
18992,725232
18993,725225
18994,725229
18995,725238
18996,725230
18997,725242
18998,725217
18999,725218
19000,725220
19001,725223
19002,725227
19003,725237
19004,725241
19005,725226
19006,725228
19007,725234
19008,725235
19009,725240
19010,725245
19011,725243
19012,725248
19013,725247
19014,725249
19015,725250
19016,725254
19017,725256
19018,725261
19019,725255
19020,725257
19021,725260
19022,725252
19023,725253
19024,725264
19025,725265
19026,725251
19027,725258
19028,725262
19029,725263
19030,733614
19031,733618
19032,733607
19033,733611
19034,733624
19035,733616
19036,733628
19037,733625
19038,733627
19039,733630
19040,733631
19041,733639
19042,733641
19043,733646
19044,733642
19045,733645
19046,750371
19047,750375
19048,750379
19049,750372
19050,750376
19051,750585
19052,750373
19053,750377
19054,750370
19055,750586
19056,750374
19057,750378
19058,751527
19059,751528
19060,751529
19061,751530
19062,751531
19063,751532
19064,751533
19065,751534
19066,751535
19067,751536
19068,751537
19069,751538
19070,751539
19071,751540
19072,751541
19073,751543
19074,751544
19075,751545
19076,751546
19077,751549
19078,751551
19079,751552
19080,751556
